Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
57.0,2,1,2,1,6.5,16.8,166.5,133.0,3.6,7249.0,6.3,3.4,666.0,Entertainment
44.0,2,7,5,1,2.2,26.3,78.1,135.0,1.9,8254.0,2.4,0.4,786.0,Education
32.0,1,6,8,1,8.6,44.2,94.9,152.0,5.3,2398.0,4.9,2.3,440.0,Social Media
38.0,2,3,7,0,2.1,3.1,81.1,17.0,3.5,9696.0,6.5,0.3,1961.0,Entertainment
15.0,1,3,2,0,10.7,33.4,292.6,169.0,3.2,817.0,5.5,0.4,448.0,Gaming
60.0,0,8,8,0,1.6,18.8,26.7,86.0,1.9,7142.0,5.4,2.2,402.0,Work
52.0,1,5,1,0,2.0,28.3,291.4,21.0,1.8,6489.0,5.9,2.0,975.0,Gaming
55.0,2,1,9,1,2.8,20.7,37.8,11.0,4.3,729.0,4.3,1.7,1895.0,Education
44.0,2,7,6,1,2.5,23.8,184.1,163.0,5.5,8868.0,0.8,3.2,1924.0,Entertainment
45.0,1,2,7,1,6.1,13.2,75.8,176.0,4.1,1044.0,7.2,3.6,193.0,Education
30.0,1,3,6,1,9.8,4.1,264.6,77.0,4.2,5165.0,4.3,3.8,1554.0,Education
33.0,1,8,6,0,2.5,2.6,7.3,165.0,3.6,4491.0,4.3,0.4,144.0,Social Media
16.0,1,1,7,0,9.0,16.7,84.1,147.0,2.2,4907.0,7.4,3.5,409.0,Gaming
31.0,0,8,6,0,7.3,30.3,221.7,27.0,3.7,3821.0,2.1,4.9,1085.0,Social Media
26.0,2,2,2,1,10.7,22.5,252.0,122.0,3.7,9841.0,1.3,2.8,1193.0,Work
34.0,0,8,7,0,1.3,3.3,75.2,85.0,1.3,5567.0,7.7,4.3,1993.0,Gaming
40.0,0,1,5,0,7.3,15.2,128.5,170.0,3.8,1872.0,7.4,1.6,1200.0,Education
34.0,1,9,8,1,2.0,3.0,120.5,161.0,3.2,6103.0,3.6,1.0,939.0,Gaming
55.0,0,0,2,1,2.9,5.4,47.8,133.0,2.9,8548.0,5.1,2.2,267.0,Education
41.0,1,3,8,1,9.6,15.8,164.9,131.0,4.0,7818.0,5.8,3.5,296.0,Social Media
38.0,2,3,2,0,10.8,16.6,150.0,22.0,1.0,1530.0,7.1,2.9,1141.0,Work
51.0,2,1,4,1,8.6,40.3,167.5,88.0,5.8,6249.0,4.1,1.5,1509.0,Gaming
49.0,1,0,0,0,3.7,17.1,173.1,48.0,0.7,8978.0,1.2,1.5,1252.0,Gaming
46.0,2,2,7,1,4.0,20.9,39.3,74.0,2.5,1497.0,7.1,3.6,433.0,Gaming
38.0,1,7,3,1,8.4,49.4,115.6,64.0,2.9,2310.0,5.1,3.8,808.0,Entertainment
59.0,1,0,8,0,1.4,18.5,216.2,75.0,2.1,6298.0,2.2,2.9,177.0,Work
38.0,0,7,4,0,1.3,5.4,165.8,190.0,5.1,7771.0,2.8,4.5,1181.0,Entertainment
39.0,0,3,3,0,8.0,19.8,214.9,69.0,3.2,2696.0,4.2,2.7,1903.0,Work
32.0,0,1,8,0,8.7,39.8,156.9,75.0,1.3,9833.0,1.5,3.9,1324.0,Entertainment
53.0,1,5,5,0,5.3,25.2,150.4,106.0,1.9,6863.0,2.9,2.2,797.0,Education
57.0,2,7,0,1,2.3,13.0,117.2,148.0,2.7,6022.0,6.8,1.1,635.0,Entertainment
15.0,2,0,5,1,4.5,49.8,193.1,49.0,0.6,3880.0,3.1,3.1,1219.0,Entertainment
33.0,0,3,0,0,9.6,42.9,277.9,86.0,1.0,6412.0,6.5,4.4,575.0,Entertainment
48.0,1,9,1,0,3.3,35.1,224.9,34.0,3.2,9710.0,2.2,1.3,1499.0,Work
55.0,0,9,3,1,1.5,14.2,76.8,124.0,5.8,8380.0,4.4,2.0,478.0,Education
39.0,2,1,0,1,8.3,12.8,261.1,182.0,5.5,1401.0,6.9,4.7,1616.0,Gaming
25.0,0,4,0,1,5.3,37.8,127.4,180.0,3.8,4522.0,2.2,1.3,1455.0,Social Media
54.0,0,5,0,1,2.2,24.9,32.1,22.0,3.1,3275.0,4.2,3.3,107.0,Social Media
26.0,2,8,2,1,11.0,33.6,70.6,148.0,1.5,4154.0,2.4,1.0,1407.0,Social Media
45.0,2,1,2,0,4.0,22.8,71.6,52.0,2.9,4418.0,2.6,3.0,1440.0,Social Media
45.0,2,6,9,1,10.8,32.3,284.8,29.0,2.0,1888.0,6.4,3.6,1573.0,Social Media
44.0,1,2,5,1,3.0,47.9,98.4,154.0,1.7,7279.0,6.9,2.0,583.0,Education
28.0,2,5,3,0,10.0,37.5,245.0,11.0,1.9,8829.0,5.0,1.3,807.0,Education
42.0,2,5,8,0,9.2,15.3,252.7,130.0,2.6,9884.0,5.7,1.6,143.0,Gaming
54.0,0,3,4,0,11.9,16.5,134.4,190.0,2.4,7536.0,0.9,0.5,1384.0,Education
48.0,2,6,4,1,4.8,18.5,85.1,106.0,5.8,1323.0,4.6,4.1,1934.0,Social Media
28.0,0,9,7,0,2.4,20.3,299.2,11.0,1.3,7001.0,7.4,0.6,104.0,Entertainment
45.0,0,1,5,0,10.6,47.5,227.2,95.0,1.1,6339.0,2.7,2.3,630.0,Work
54.0,0,2,7,1,5.1,28.4,223.4,129.0,5.3,788.0,5.9,3.0,614.0,Gaming
20.0,0,7,6,1,7.6,41.5,229.7,111.0,5.3,1172.0,3.5,2.7,282.0,Social Media
56.0,1,0,1,1,8.0,9.4,253.7,64.0,3.1,3839.0,6.8,3.3,1425.0,Education
33.0,0,8,8,0,4.3,11.1,103.4,170.0,5.8,4527.0,6.2,0.5,1112.0,Gaming
43.0,2,0,2,1,10.4,40.9,288.0,41.0,5.4,1203.0,2.7,2.2,1256.0,Work
60.0,2,3,6,1,3.0,9.4,239.3,198.0,2.8,4269.0,7.4,1.6,1362.0,Social Media
59.0,1,3,6,0,9.4,29.7,61.7,87.0,3.9,5780.0,6.5,2.7,789.0,Social Media
43.0,0,4,3,0,10.9,41.7,245.0,152.0,3.5,9816.0,5.3,3.2,475.0,Education
52.0,2,7,7,0,4.9,12.0,172.5,192.0,3.1,3107.0,3.5,2.4,1622.0,Social Media
58.0,0,7,7,1,10.3,37.4,53.3,175.0,4.4,5537.0,4.3,3.0,1417.0,Education
24.0,1,2,9,1,8.6,3.1,260.9,40.0,1.0,6668.0,1.0,0.6,1427.0,Education
51.0,1,9,6,1,5.8,35.7,21.1,60.0,4.2,1001.0,6.8,3.2,256.0,Entertainment
38.0,0,6,5,1,5.2,13.6,58.7,49.0,5.1,981.0,3.0,1.6,1928.0,Work
51.0,2,2,1,1,2.4,41.4,203.7,130.0,3.2,9374.0,4.6,2.4,119.0,Entertainment
29.0,0,2,3,0,10.6,38.6,252.5,83.0,4.6,9852.0,1.5,4.9,232.0,Work
19.0,2,0,2,0,9.5,28.8,45.0,102.0,4.8,244.0,4.5,1.6,1263.0,Social Media
57.0,2,5,3,0,8.9,7.9,38.9,60.0,1.9,2938.0,7.0,1.4,467.0,Entertainment
20.0,2,8,5,0,2.6,35.4,181.4,154.0,0.9,6261.0,4.3,4.2,579.0,Social Media
59.0,1,0,5,1,2.2,3.0,296.8,113.0,1.3,6488.0,4.1,1.1,137.0,Work
41.0,2,6,3,0,7.0,1.9,295.5,59.0,4.2,106.0,2.8,1.7,629.0,Education
16.0,1,5,8,0,10.5,44.1,148.6,188.0,5.8,5487.0,5.0,0.3,966.0,Education
30.0,0,9,1,0,10.9,17.5,47.3,88.0,2.9,5941.0,6.1,3.5,752.0,Entertainment
47.0,0,1,9,1,9.5,16.1,171.6,176.0,5.8,2094.0,4.8,4.1,1733.0,Entertainment
22.0,1,7,4,1,3.2,24.6,104.9,35.0,5.9,8087.0,1.8,4.2,306.0,Education
50.0,2,5,0,0,3.2,18.9,280.4,81.0,5.1,2632.0,7.4,3.0,1150.0,Gaming
53.0,2,2,9,1,9.1,9.8,134.2,127.0,1.5,5627.0,6.1,0.4,1057.0,Social Media
26.0,1,4,8,1,9.3,7.9,210.4,192.0,0.6,6986.0,6.8,0.3,1478.0,Entertainment
24.0,2,0,6,1,3.7,37.7,178.4,33.0,4.5,8549.0,4.7,1.0,860.0,Social Media
19.0,0,1,8,1,5.2,11.4,73.9,22.0,5.1,9059.0,5.1,4.7,303.0,Gaming
47.0,0,0,5,0,9.7,6.6,73.4,53.0,4.1,7645.0,2.6,2.8,429.0,Work
48.0,2,7,7,0,3.3,23.5,242.5,57.0,5.8,4220.0,2.9,1.3,1456.0,Social Media
47.0,1,5,1,0,1.1,12.3,80.3,96.0,2.2,1884.0,6.0,0.3,1933.0,Entertainment
27.0,2,2,1,1,10.6,13.5,125.5,132.0,4.0,8634.0,1.8,0.4,1467.0,Entertainment
60.0,0,0,8,1,9.3,37.1,97.6,20.0,3.3,5213.0,2.7,2.4,611.0,Entertainment
52.0,2,2,3,0,1.9,34.1,247.9,170.0,4.3,917.0,2.9,1.6,1865.0,Work
59.0,1,7,1,0,10.9,31.2,23.8,74.0,2.7,3996.0,2.5,3.2,1203.0,Work
49.0,2,0,2,0,7.9,31.3,25.1,176.0,2.4,4784.0,6.7,5.0,1060.0,Social Media
54.0,0,3,3,0,9.2,24.4,174.6,160.0,5.9,8883.0,2.4,3.8,1311.0,Entertainment
15.0,1,2,4,1,3.4,23.1,234.0,158.0,3.1,4180.0,6.0,3.0,1993.0,Entertainment
37.0,2,6,0,1,9.8,1.7,173.6,105.0,2.7,1519.0,2.7,3.9,312.0,Social Media
32.0,1,9,0,1,3.7,35.5,40.4,163.0,2.4,9705.0,5.7,2.1,469.0,Work
32.0,1,2,7,1,2.4,24.7,47.2,119.0,1.0,8896.0,2.0,1.8,1881.0,Work
20.0,2,6,7,0,1.8,16.4,73.8,176.0,2.7,6556.0,5.0,1.0,1556.0,Education
38.0,0,0,4,0,1.8,6.5,110.1,114.0,4.2,8721.0,2.8,1.8,387.0,Work
41.0,1,8,9,0,6.1,25.4,190.6,183.0,5.9,5831.0,6.9,4.5,1864.0,Education
58.0,1,7,7,0,9.0,1.5,71.3,169.0,2.2,1315.0,3.9,3.9,1369.0,Work
30.0,1,7,6,0,6.6,9.2,121.2,187.0,5.7,3591.0,6.6,3.1,1696.0,Gaming
45.0,0,4,0,1,4.2,33.8,180.4,65.0,4.6,7114.0,6.2,1.2,651.0,Social Media
52.0,1,3,2,1,11.7,40.5,189.9,51.0,2.7,5108.0,6.2,2.7,1377.0,Education
48.0,0,4,8,1,1.8,35.8,121.1,179.0,2.1,2042.0,7.9,1.9,1875.0,Gaming
15.0,1,3,5,1,10.5,27.2,210.7,79.0,2.2,1398.0,6.3,2.2,892.0,Social Media
18.0,2,1,9,1,6.0,24.6,200.4,46.0,5.1,2424.0,7.3,1.3,776.0,Gaming
56.0,2,1,3,1,11.6,15.2,268.2,160.0,5.2,2860.0,1.4,0.4,643.0,Social Media
15.0,0,4,9,1,2.2,5.1,210.9,120.0,2.1,6440.0,5.6,3.6,604.0,Entertainment
35.0,2,1,7,0,8.7,37.6,251.5,114.0,2.2,9173.0,1.6,2.9,1309.0,Gaming
50.0,2,7,8,1,5.6,36.9,254.3,149.0,2.3,1545.0,7.2,0.9,923.0,Education
15.0,1,1,9,0,9.2,17.6,190.2,161.0,4.5,7967.0,5.8,0.6,161.0,Education
16.0,2,0,0,0,2.6,36.7,262.2,117.0,4.9,6051.0,3.0,3.2,1246.0,Education
29.0,0,3,6,1,10.7,12.6,220.3,87.0,4.5,2172.0,1.0,1.0,375.0,Work
60.0,0,7,1,1,3.4,21.5,59.0,36.0,4.9,3980.0,3.6,0.6,385.0,Work
37.0,2,2,0,1,7.5,26.1,299.9,78.0,3.3,1603.0,7.5,0.9,139.0,Social Media
26.0,1,8,3,1,10.1,10.8,100.7,21.0,1.3,9089.0,3.9,0.7,1171.0,Education
19.0,0,6,1,0,11.0,11.5,130.7,122.0,3.7,8876.0,3.9,1.3,575.0,Entertainment
22.0,0,2,3,1,3.0,8.9,269.2,126.0,2.4,6284.0,1.3,1.2,333.0,Education
35.0,0,0,8,1,4.3,18.3,241.8,136.0,1.6,2462.0,7.8,0.4,976.0,Gaming
39.0,2,6,6,0,7.5,18.3,86.1,59.0,4.8,333.0,2.1,4.7,949.0,Work
21.0,0,3,7,0,6.3,15.5,169.5,176.0,5.4,3902.0,3.1,4.5,383.0,Gaming
36.0,2,0,3,0,7.7,42.8,222.4,27.0,1.0,8230.0,2.7,2.4,1818.0,Education
46.0,1,9,2,1,8.8,13.7,202.2,181.0,5.6,4106.0,2.6,3.2,577.0,Work
30.0,0,5,2,0,4.3,9.8,222.4,40.0,3.4,5587.0,6.0,2.5,1996.0,Entertainment
41.0,2,5,1,0,10.1,3.7,151.2,47.0,2.2,8720.0,5.6,1.2,630.0,Gaming
19.0,2,0,6,0,1.2,38.7,264.6,101.0,3.6,5098.0,6.6,4.7,118.0,Gaming
55.0,1,8,8,0,10.9,25.9,53.4,112.0,5.0,6463.0,0.8,3.1,1128.0,Social Media
57.0,2,4,4,1,5.0,47.9,283.5,187.0,2.6,7063.0,2.5,2.5,424.0,Social Media
19.0,1,6,9,0,4.0,28.7,182.9,160.0,1.4,8124.0,1.4,0.6,575.0,Social Media
30.0,1,2,2,1,10.4,14.1,277.1,136.0,2.4,3778.0,3.8,0.0,1759.0,Education
24.0,2,5,6,0,1.2,19.5,30.8,144.0,0.9,3297.0,0.6,0.7,1825.0,Social Media
29.0,1,5,6,1,5.6,26.8,29.0,181.0,3.6,2696.0,2.0,3.5,465.0,Entertainment
49.0,0,1,3,0,11.7,6.2,12.8,123.0,5.3,7151.0,7.0,0.6,1611.0,Social Media
42.0,0,1,5,0,1.6,1.1,275.7,60.0,3.6,8353.0,7.2,2.2,209.0,Work
29.0,2,0,3,0,3.8,8.8,51.5,59.0,5.2,6059.0,4.6,2.3,1622.0,Education
48.0,2,2,1,0,10.8,38.3,278.7,189.0,1.3,1103.0,4.3,4.7,1254.0,Entertainment
34.0,0,3,8,0,11.7,37.6,21.0,73.0,1.8,7125.0,3.1,2.1,1924.0,Education
59.0,0,3,2,0,1.3,46.3,228.4,76.0,2.4,2899.0,5.4,1.9,1970.0,Social Media
46.0,1,2,7,0,10.6,9.3,144.6,23.0,4.6,6209.0,3.3,3.8,1970.0,Education
43.0,1,2,3,0,2.0,8.3,250.5,31.0,4.8,197.0,5.7,2.4,1352.0,Education
47.0,0,7,2,0,11.7,3.7,61.5,20.0,3.3,7932.0,1.6,1.1,448.0,Work
34.0,2,5,6,0,3.0,36.9,92.4,102.0,3.1,5658.0,2.2,1.1,301.0,Gaming
27.0,2,7,9,0,7.4,4.4,217.4,192.0,0.9,2299.0,3.3,4.3,814.0,Social Media
60.0,1,0,2,0,7.9,6.7,54.4,193.0,3.9,1222.0,1.7,1.7,1826.0,Work
48.0,2,1,8,1,6.0,28.7,170.7,139.0,3.7,5195.0,4.7,4.2,1139.0,Work
41.0,1,1,6,0,2.8,13.8,12.1,103.0,3.9,5892.0,6.8,0.3,187.0,Education
46.0,2,9,0,0,10.6,18.9,15.2,63.0,3.4,8330.0,2.6,2.0,661.0,Entertainment
20.0,0,6,8,0,9.0,4.0,122.2,48.0,3.8,7226.0,5.0,4.4,1406.0,Gaming
20.0,0,1,5,0,6.5,32.8,207.8,183.0,3.9,4754.0,6.7,3.3,1586.0,Education
44.0,1,6,2,1,4.6,43.0,168.3,66.0,2.5,7342.0,1.4,0.1,1358.0,Education
37.0,1,8,0,1,8.1,38.1,273.2,140.0,1.0,5464.0,3.4,4.7,1214.0,Entertainment
38.0,1,2,9,1,9.7,44.9,231.8,171.0,4.0,3645.0,6.0,0.1,285.0,Gaming
26.0,0,5,7,0,2.6,6.1,41.4,191.0,2.2,4664.0,5.4,1.7,1614.0,Social Media
17.0,0,7,8,1,2.4,28.2,159.2,183.0,0.8,6921.0,2.2,4.1,169.0,Work
51.0,2,1,5,1,3.4,12.2,94.8,18.0,5.4,2355.0,1.9,1.6,406.0,Education
58.0,0,0,5,1,11.8,8.9,12.2,140.0,4.8,176.0,7.6,2.4,1090.0,Gaming
42.0,1,3,5,0,3.0,5.0,149.9,22.0,2.9,7864.0,7.1,4.1,602.0,Gaming
23.0,0,7,7,0,6.2,38.8,230.1,73.0,3.6,3847.0,7.5,3.0,258.0,Entertainment
43.0,1,9,7,0,5.4,18.2,155.9,114.0,4.8,3247.0,5.0,0.6,1336.0,Work
23.0,0,7,5,1,9.3,35.6,71.7,129.0,4.0,1691.0,5.2,2.4,185.0,Education
17.0,2,6,7,0,9.1,12.7,221.1,72.0,1.1,8962.0,3.2,2.3,1092.0,Education
36.0,2,3,9,0,1.9,19.7,112.1,75.0,2.8,8036.0,2.0,4.8,1409.0,Education
43.0,1,4,9,0,12.0,37.8,167.5,123.0,4.3,7181.0,4.4,1.5,1774.0,Gaming
25.0,0,3,2,1,5.2,31.8,283.7,177.0,5.9,4566.0,5.8,0.3,290.0,Social Media
40.0,1,6,0,1,1.5,28.4,57.7,42.0,3.2,9486.0,7.9,2.7,1694.0,Work
19.0,2,3,1,0,3.2,48.2,262.6,29.0,4.6,2462.0,6.1,0.2,605.0,Education
32.0,2,8,2,0,10.5,5.1,104.4,171.0,0.6,1968.0,7.8,4.1,961.0,Work
51.0,2,5,5,1,11.8,36.8,170.0,43.0,3.0,865.0,4.0,3.8,1029.0,Work
41.0,1,5,1,1,10.8,36.7,84.3,135.0,1.5,3866.0,1.9,1.8,122.0,Work
31.0,1,7,8,0,11.7,28.1,143.1,107.0,1.8,4616.0,7.1,3.7,1568.0,Social Media
17.0,1,7,4,1,1.7,26.0,133.7,38.0,1.2,7850.0,7.3,3.1,1721.0,Gaming
19.0,1,2,2,0,11.3,19.5,211.8,184.0,3.8,133.0,3.2,0.2,1614.0,Social Media
44.0,1,7,5,1,1.4,35.7,98.3,178.0,2.6,8894.0,4.2,2.3,949.0,Gaming
18.0,1,9,1,1,9.7,8.2,299.3,65.0,1.4,6059.0,1.1,0.7,428.0,Gaming
60.0,2,8,1,0,3.0,21.3,79.2,122.0,5.0,5982.0,4.4,2.5,1925.0,Education
58.0,0,5,8,1,6.1,16.3,236.1,183.0,1.9,145.0,5.8,2.3,1868.0,Education
40.0,1,3,3,0,7.7,36.5,228.0,98.0,4.1,3401.0,2.6,3.2,888.0,Gaming
30.0,1,2,6,1,6.1,42.6,72.8,70.0,2.0,5450.0,6.0,3.2,877.0,Education
43.0,2,0,8,1,7.4,21.1,225.2,166.0,4.5,6071.0,7.7,2.4,126.0,Education
31.0,2,0,8,1,4.2,29.5,227.4,10.0,1.1,6977.0,4.7,2.8,151.0,Work
57.0,0,5,0,0,4.5,11.6,203.6,185.0,2.2,213.0,0.7,4.1,858.0,Entertainment
35.0,2,1,0,0,11.8,43.8,56.7,72.0,2.6,3022.0,5.0,3.0,1922.0,Education
30.0,1,7,8,1,8.7,16.1,247.1,16.0,5.0,3956.0,6.2,2.0,1475.0,Education
40.0,1,4,8,0,5.7,44.7,149.8,50.0,3.4,980.0,6.7,2.1,948.0,Education
37.0,2,6,1,0,3.9,21.1,264.9,25.0,3.6,5117.0,6.0,3.0,258.0,Work
24.0,1,6,4,0,11.5,34.2,129.3,168.0,1.0,6636.0,1.3,2.9,674.0,Entertainment
30.0,1,1,3,1,9.0,22.1,207.6,34.0,0.5,6991.0,1.3,1.0,1506.0,Social Media
26.0,0,4,7,1,10.0,5.7,297.8,28.0,2.4,9187.0,5.8,1.6,853.0,Work
40.0,0,9,3,0,3.9,19.8,154.9,64.0,4.7,6367.0,7.7,0.4,1776.0,Work
48.0,2,6,8,1,6.9,31.7,50.1,72.0,2.4,1126.0,6.5,4.9,358.0,Work
28.0,1,2,5,1,4.0,13.6,238.1,118.0,3.5,8394.0,2.9,2.3,1541.0,Gaming
26.0,1,5,6,0,10.9,11.8,256.3,107.0,4.4,6465.0,1.9,2.9,1744.0,Entertainment
59.0,2,2,1,1,1.3,27.1,19.5,164.0,4.3,4937.0,3.3,1.3,1549.0,Education
47.0,0,0,8,1,8.4,7.6,172.8,65.0,1.5,8419.0,6.9,1.1,1299.0,Education
22.0,2,7,9,0,3.0,7.6,171.4,138.0,3.5,8552.0,1.1,2.5,1586.0,Entertainment
40.0,2,5,3,1,2.7,46.8,238.3,190.0,5.7,3600.0,5.2,4.8,1064.0,Education
15.0,2,5,0,0,9.8,17.2,127.2,63.0,1.3,3826.0,0.8,2.3,1356.0,Work
33.0,1,4,8,1,8.8,27.4,261.6,136.0,2.7,8760.0,7.8,4.7,204.0,Education
47.0,0,5,8,1,6.0,31.7,120.6,150.0,3.7,9609.0,5.9,0.4,1755.0,Work
56.0,0,4,9,0,8.9,42.9,261.3,63.0,4.2,4066.0,7.5,3.8,336.0,Education
56.0,0,1,4,0,2.7,21.8,17.3,158.0,4.9,4313.0,1.0,0.8,180.0,Education
15.0,1,5,4,0,7.0,11.3,268.7,109.0,1.3,4647.0,7.3,0.0,1251.0,Social Media
59.0,1,0,7,1,11.8,30.1,51.1,72.0,1.9,5076.0,1.8,0.8,1108.0,Education
40.0,0,7,7,1,6.9,16.3,267.7,110.0,3.8,6550.0,4.5,3.6,898.0,Entertainment
18.0,2,7,2,1,5.6,38.4,186.0,156.0,4.9,5036.0,3.1,4.1,1625.0,Education
59.0,0,0,6,0,5.1,15.8,63.6,37.0,3.8,6542.0,7.3,3.6,1724.0,Entertainment
41.0,2,6,3,1,5.5,7.3,87.9,84.0,2.1,1954.0,6.4,0.8,1351.0,Work
29.0,0,9,9,0,11.1,13.6,171.7,199.0,3.0,3167.0,3.0,3.4,690.0,Work
31.0,2,8,7,0,5.3,29.5,26.1,172.0,2.0,4618.0,7.2,3.5,1838.0,Work
36.0,0,0,7,1,7.8,16.4,132.8,29.0,0.5,715.0,7.5,2.7,303.0,Gaming
19.0,2,4,0,0,4.7,18.6,94.1,48.0,3.6,7023.0,5.9,1.6,1319.0,Entertainment
19.0,1,0,3,0,4.4,27.8,165.5,143.0,4.5,3638.0,6.1,2.9,1265.0,Social Media
59.0,1,4,8,0,9.5,4.3,226.2,138.0,1.5,2606.0,5.5,4.8,1171.0,Social Media
37.0,2,0,3,1,5.1,21.5,35.0,73.0,5.7,5071.0,4.6,0.4,1334.0,Gaming
21.0,2,7,6,0,11.3,7.7,164.0,54.0,5.2,9982.0,6.0,1.3,1095.0,Social Media
21.0,2,3,1,1,8.0,36.3,164.9,85.0,2.3,2379.0,5.4,0.7,454.0,Social Media
24.0,2,6,9,0,7.2,26.9,76.7,24.0,0.6,9101.0,2.8,0.9,258.0,Social Media
25.0,2,1,1,1,3.6,29.2,237.4,195.0,4.1,8060.0,1.9,2.5,1592.0,Social Media
29.0,1,0,5,1,6.8,46.9,189.8,175.0,4.3,8022.0,4.8,3.2,1789.0,Social Media
59.0,0,5,2,1,4.0,14.5,54.2,115.0,5.1,5626.0,3.1,0.9,1854.0,Entertainment
17.0,1,2,0,1,11.3,45.3,262.8,184.0,1.9,4189.0,3.8,3.8,1870.0,Education
31.0,2,9,3,0,2.6,10.5,37.5,110.0,3.6,5548.0,2.4,2.0,147.0,Education
40.0,2,5,3,1,8.9,27.1,145.6,124.0,2.1,962.0,1.3,2.2,401.0,Gaming
28.0,0,4,4,1,2.5,14.2,296.8,53.0,3.1,3621.0,3.9,2.7,1848.0,Work
40.0,2,1,3,1,9.9,46.7,216.7,56.0,5.2,427.0,2.9,1.6,1477.0,Social Media
43.0,1,5,4,1,3.3,12.9,247.0,43.0,4.7,5459.0,7.8,3.6,1470.0,Social Media
58.0,2,0,6,1,10.2,45.8,33.0,192.0,1.5,1766.0,0.8,4.2,1020.0,Gaming
28.0,2,9,7,0,6.2,34.8,72.9,55.0,4.8,4778.0,2.8,1.1,1070.0,Education
55.0,0,2,1,1,2.5,22.2,249.8,110.0,3.3,6186.0,3.1,4.5,501.0,Social Media
60.0,0,4,0,1,8.3,42.9,92.2,135.0,1.0,8256.0,2.4,4.3,1830.0,Work
54.0,2,1,0,0,7.7,36.8,30.5,16.0,2.1,9153.0,1.2,1.4,1378.0,Education
43.0,2,0,4,0,10.6,8.1,166.4,195.0,3.6,4045.0,1.3,3.0,648.0,Entertainment
25.0,1,2,2,1,5.4,44.9,44.7,155.0,4.9,5899.0,3.7,3.8,698.0,Education
26.0,2,6,0,1,6.2,41.7,268.6,148.0,5.1,8491.0,1.0,0.4,1228.0,Work
43.0,2,6,5,0,6.1,9.5,66.0,127.0,2.7,8514.0,2.8,1.1,1688.0,Work
52.0,2,4,1,0,1.0,42.9,93.0,125.0,4.4,4797.0,2.4,0.9,299.0,Work
42.0,2,1,3,1,11.9,5.7,81.7,181.0,1.4,1793.0,4.5,3.0,185.0,Entertainment
29.0,2,5,1,0,8.1,37.2,34.0,32.0,2.0,1264.0,6.5,1.3,703.0,Social Media
18.0,0,6,6,1,7.7,11.2,109.8,110.0,4.4,6328.0,7.4,0.6,554.0,Education
54.0,0,8,9,0,3.0,34.3,12.2,173.0,4.0,4905.0,1.3,0.8,1841.0,Education
23.0,1,6,6,0,2.9,23.5,70.2,114.0,5.8,8322.0,7.9,4.5,1362.0,Entertainment
35.0,2,0,6,1,5.5,41.6,261.2,184.0,4.9,2358.0,5.3,4.7,350.0,Work
24.0,2,6,4,0,6.8,46.1,27.0,155.0,4.8,6608.0,7.3,0.6,1243.0,Work
56.0,0,2,3,1,7.1,14.4,279.4,139.0,5.7,5443.0,3.4,3.3,1381.0,Social Media
38.0,2,7,0,0,6.6,28.0,57.3,121.0,5.5,4461.0,7.9,1.1,109.0,Work
53.0,0,6,9,1,5.6,21.6,144.0,161.0,4.7,1735.0,3.3,3.6,1992.0,Work
58.0,0,0,2,1,3.2,7.9,284.4,160.0,3.1,7161.0,5.7,4.0,220.0,Entertainment
28.0,2,7,3,0,4.2,32.7,254.0,194.0,1.6,7760.0,6.9,2.4,219.0,Entertainment
48.0,1,3,1,0,6.7,41.2,92.2,56.0,4.0,2145.0,5.6,2.7,196.0,Work
36.0,1,3,8,1,9.9,24.5,68.3,179.0,1.8,5310.0,3.9,1.6,1943.0,Work
34.0,1,3,2,1,1.5,39.4,237.0,17.0,4.1,5494.0,2.4,1.9,1412.0,Social Media
56.0,2,7,7,1,5.3,7.7,35.3,25.0,0.9,9549.0,6.0,4.0,1452.0,Work
58.0,2,5,8,1,7.5,12.1,59.0,179.0,2.8,7721.0,2.5,2.4,1193.0,Social Media
26.0,1,6,2,0,8.7,28.6,295.8,135.0,2.5,4274.0,0.7,1.0,753.0,Social Media
27.0,1,5,0,1,6.1,35.2,163.3,117.0,2.6,1710.0,2.3,0.3,438.0,Gaming
23.0,0,7,0,0,10.0,42.5,204.1,62.0,3.5,3549.0,3.4,4.6,332.0,Education
20.0,2,7,2,1,6.6,14.9,89.3,60.0,2.9,2096.0,1.2,4.0,1673.0,Social Media
57.0,0,0,8,1,1.4,32.0,279.9,28.0,2.0,5083.0,4.5,1.3,1100.0,Entertainment
25.0,0,1,4,0,9.8,8.0,298.6,73.0,4.4,2133.0,7.7,1.0,1124.0,Gaming
15.0,1,6,8,1,5.4,38.7,98.7,61.0,1.5,9352.0,2.6,3.3,1776.0,Education
52.0,2,8,5,1,1.5,18.6,75.0,11.0,4.7,2744.0,1.9,1.6,1716.0,Work
15.0,1,5,7,1,5.8,30.5,15.5,22.0,2.7,6222.0,1.0,0.5,788.0,Social Media
50.0,2,1,3,0,7.4,46.4,250.2,19.0,1.8,9862.0,4.6,4.6,329.0,Education
17.0,0,6,5,0,4.9,32.1,208.1,184.0,6.0,542.0,6.8,4.1,835.0,Education
